#FamilyID	human<0>	chimp<1>	orang<2>	<3>	baboon<4>	macaque<5>	gibbon<6>	<7>	<8>	<9>	horse<10>	cat<11>	marmoset<12>	<13>	cow<14>	<15>	mouse<16>	rat<17>	<18>	<19>	<20>	<21>	<22>	
2923	0.50798	0.00400578	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2924	0.0119539	0.50798	0.5381	0.0351438	0.516195	0.0242933	0.0237832	0.508203	0.553582	0.525212	0.0548231	0.604852	0.560551	0.0141689	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2925	0.515769	0.0236546	0.5381	0.523428	0.516195	0.0242933	0.068083	0.508203	0.553582	0.525212	0.677977	0.010157	0.165736	0.553594	0.68601	0.516192	0.559978	0.559978	0.65632	0.567508	0.335683	0.615353	N/A
2928	0.0119539	0.50798	0.0198129	0.0351438	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.604852	0.604852	0.560551	0.0141689	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2930	0.50798	0.50798	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2931	0.515769	0.515769	0.519624	0.0059984	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2932	0.50798	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
2933	0.50798	0.50798	7.71321e-08	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2935	0.00400578	0.0119539	0.0293375	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.677977	0.110068	0.0898497	0.527958	0.11643	0.516192	0.609391	0.164312	0.23526	0.567508	0.721825	0.615353	N/A
2936	0.50798	0.0119539	0.519624	0.511927	0.508198	0.508198	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.000800444	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
2937	0.50798	0.50798	0.00990623	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2941	0.00400578	0.50798	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.00194576	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2943	2.06025e-09	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2944	0.50798	0.50798	0.519624	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2945	0.0236546	0.515769	0.5381	0.523428	0.516195	0.0242933	0.068083	0.508203	0.553582	0.525212	0.604852	0.604852	0.610335	0.553594	0.61062	0.508196	0.559978	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
2946	2.06025e-09	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2947	0.0119539	0.50798	0.519624	0.511927	0.508198	2.78905e-07	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
2948	0.50798	0.50798	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.000121619	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2949	0.00400578	0.50798	0.00990623	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.0579513	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2950	0.00400578	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2951	0.00400578	0.50798	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2952	3.20946e-05	0.50798	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2953	0.50798	0.00400578	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.00194576	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2961	0.50798	0.50798	0.00990623	0.511927	0.0122802	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
2964	0.50798	0.50798	0.519624	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.154197	0.560551	0.527958	0.0579513	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2966	1.32254e-13	0.0119539	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.154197	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2967	0.50798	0.0119539	0.5381	0.0351438	0.0242933	0.516195	0.54538	0.508203	0.553582	0.525212	0.604852	0.604852	0.062304	0.553594	0.61062	0.508196	0.559978	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
2969	0.50798	0.50798	0.519624	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2974	0.515769	0.0236546	0.5381	0.523428	3.60642e-05	0.00823145	0.068083	0.508203	0.553582	0.525212	0.604852	0.604852	0.610335	0.553594	0.61062	0.508196	0.559978	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
2976	2.06025e-09	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2980	0.50798	0.50798	0.00990623	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.00190808	0.58989	0.535636	0.638009	0.563611	N/A
2982	2.06025e-09	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2985	0.50798	0.50798	0.0293375	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.0579513	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2986	0.50798	0.00400578	0.00990623	0.511927	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.154197	0.0311301	0.527958	0.0579513	0.508196	0.559978	0.00190808	0.58989	0.535636	0.638009	0.563611	N/A
2988	0.50798	0.0119539	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
2990	0.00400578	0.50798	0.519624	0.511927	0.508198	0.00411572	0.0351273	0.504127	0.527952	0.512852	0.604852	0.604852	0.000121619	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2991	0.50798	0.50798	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2992	0.50798	0.50798	0.00990623	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2994	1.65069e-11	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.154197	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
2996	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	1.26417e-08	0.283176	0.58989	0.0531244	0.0487386	0.1733	N/A
2997	0.515769	0.515769	0.0571577	0.523428	3.60642e-05	0.516195	0.54538	0.508203	0.553582	0.525212	0.010157	0.677977	0.165736	0.553594	0.0115567	0.516192	0.609391	0.609391	0.65632	0.567508	0.721825	0.615353	N/A
2998	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	1.26417e-08	0.283176	0.58989	0.0531244	0.0487386	0.1733	N/A
2999	0.523373	0.523373	0.000645126	0.534521	0.0242933	0.516195	0.00322522	0.512229	0.553582	0.0129341	0.5	0.5	0.0898497	0.0141689	0.5	0.5	0.559978	0.0890098	0.58989	0.0531244	0.638009	0.563611	N/A
3000	0.50798	0.0119539	0.519624	0.511927	0.508198	0.00411572	0.0118911	0.504127	0.527952	0.512852	0.604852	0.0548231	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3001	0.50798	0.50798	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.154197	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3002	0.0119539	0.50798	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.677977	0.268219	0.610335	0.0804135	0.68601	0.516192	0.559978	0.559978	0.65632	0.567508	0.335683	0.615353	N/A
3014	0.50798	0.00400578	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3015	0.515769	3.4109e-05	0.5381	0.523428	0.516195	0.516195	0.54538	0.508203	0.553582	0.525212	0.604852	0.604852	0.560551	0.0141689	0.61062	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
3016	0.00400578	0.50798	0.519624	0.511927	0.508198	0.0122802	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.00194576	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3023	2.57144e-07	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3025	0.50798	0.00400578	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.00608614	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3030	0.00400578	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3032	0.50798	0.0119539	0.00990623	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.0548231	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3034	0.50798	0.0119539	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.0548231	0.560551	0.527958	0.61062	0.508196	0.559978	0.000118098	0.58989	0.535636	0.638009	0.563611	N/A
3039	0.00400578	0.50798	0.0293375	0.511927	0.516195	0.00823145	0.523513	0.504127	0.0141655	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3047	0.50798	0.50798	0.000196344	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.0898497	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3048	0.50798	0.00400578	0.519624	0.511927	0.00411572	0.0122802	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.0579513	0.508196	0.0308283	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
3051	0.0119539	0.50798	0.00990623	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.00190808	0.58989	0.535636	0.638009	0.563611	N/A
3066	1.01625e-06	0.0236546	0.5381	0.523428	0.508198	0.0122802	0.0351273	0.00206782	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3067	0.50798	0.50798	0.00990623	0.511927	0.0122802	0.00411572	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3073	0.50798	0.50798	0.519624	0.511927	0.0122802	0.508198	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.560551	0.527958	0.61062	0.508196	0.000118098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3078	0.50798	0.00400578	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3086	2.57144e-07	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3088	0.00400578	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3103	0.50798	0.0119539	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.0548231	0.00194576	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3111	0.0119539	0.50798	0.519624	0.511927	0.508198	0.00411572	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3113	0.50798	0.50798	0.0293375	0.511927	0.508198	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.154197	0.604852	0.560551	0.527958	0.00681078	0.508196	0.000429546	0.609391	0.58989	0.535636	0.0729063	0.563611	N/A
3119	2.06025e-09	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.0890098	0.58989	0.535636	0.638009	0.563611	N/A
3128	0.50798	0.0119539	0.519624	0.511927	0.508198	3.38806e-05	0.0118911	0.504127	0.527952	0.512852	0.604852	0.0548231	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3130	0.00400578	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3139	0.00801157	0.515769	0.0293375	0.0059984	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.154197	0.0548231	0.560551	0.527958	0.0579513	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3142	0.50798	0.50798	0.519624	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3144	0.50798	0.50798	0.0293375	0.511927	0.516195	0.00823145	0.523513	0.504127	0.553582	0.0378194	0.154197	0.604852	0.610335	0.553594	0.0579513	0.508196	0.559978	0.559978	0.0467504	0.535636	0.638009	0.563611	N/A
3147	0.0236546	0.515769	0.5381	0.523428	0.508198	0.0122802	0.54538	0.508203	0.527952	0.00646699	0.604852	0.154197	0.560551	0.527958	0.61062	0.508196	0.609391	0.609391	0.58989	0.535636	0.0729063	0.563611	N/A
3151	0.5	0.5	0.5	0.5	0.5	0.5	0.523513	0.00618647	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	1.49406e-07	0.283176	0.58989	0.0531244	0.0487386	0.1733	N/A
3156	2.57144e-07	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3160	0.50798	0.0119539	0.000196344	0.511927	0.00411572	0.0122802	0.0351273	0.504127	0.527952	0.512852	0.677977	0.677977	0.610335	0.0804135	0.280495	0.516192	0.559978	0.559978	0.65632	0.567508	0.335683	0.615353	N/A
3162	0.50798	0.50798	0.000196344	0.511927	0.00411572	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3165	0.0119539	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.0579513	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3168	0.0119539	0.50798	0.0198129	0.0351438	0.508198	0.508198	0.54538	0.508203	0.527952	0.00646699	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3170	0.50798	0.0119539	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.0548231	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3172	0.00400578	0.50798	0.519624	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3175	0.50798	3.20946e-05	0.519624	0.511927	0.508198	0.508198	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3178	0.5	0.5	0.519624	0.0178538	0.5	0.5	0.0351273	0.504127	0.0417266	0.512852	0.5	0.5	0.0898497	0.527958	0.5	0.5	1.57181e-12	0.000283598	0.58989	0.0531244	0.147149	0.1733	N/A
3185	0.50798	0.50798	0.5381	0.0351438	3.60642e-05	0.516195	0.54538	0.508203	0.553582	0.525212	0.604852	0.604852	0.560551	0.0141689	0.61062	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
3201	0.0119539	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.0548231	0.604852	0.560551	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3204	0.50798	0.50798	0.519624	0.511927	0.516195	0.000168294	0.523513	0.504127	0.0141655	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3207	0.0119539	0.50798	0.00990623	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.000118098	0.58989	0.535636	0.638009	0.563611	N/A
3209	0.50798	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.0351273	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3212	0.00015945	0.515769	0.519624	0.0059984	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.162477	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3215	0.0120161	0.523373	0.0293375	7.19721e-05	0.508198	0.508198	0.0351273	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3216	0.50798	0.50798	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3217	0.00400578	0.50798	0.00990623	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3218	0.50798	0.0119539	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.000121619	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3220	3.20946e-05	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3226	0.50798	0.50798	0.00990623	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3229	0.00400578	0.50798	0.00990623	0.511927	0.508198	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3230	0.00400578	0.50798	0.519624	0.511927	0.508198	3.38806e-05	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3232	0.00400578	0.50798	0.519624	0.511927	0.508198	0.00411572	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3233	0.50798	0.0119539	0.519624	0.511927	0.00411572	0.508198	0.0118911	0.504127	0.527952	0.512852	0.604852	0.604852	0.0311301	0.527958	0.61062	0.508196	0.0308283	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3244	0.0119539	0.50798	0.519624	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.00194576	0.527958	0.61062	0.508196	0.0890098	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3248	0.00400578	0.0119539	0.519624	0.511927	0.516195	0.00823145	0.523513	0.504127	0.0141655	0.512852	0.604852	0.604852	0.560551	0.527958	0.61062	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
3249	0.50798	0.50798	0.519624	0.511927	0.0122802	0.00411572	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.00194576	0.527958	0.61062	0.508196	0.559978	0.0308283	0.58989	0.535636	0.638009	0.563611	N/A
